symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2017-03-03 00:00:00+00:00,139.78,139.83,138.59,138.78,21571121,33.1285461723,33.1403964177,32.8465103306,32.8915412633,86284484,0.0,1.0
AAPL,2017-03-06 00:00:00+00:00,139.34,139.77,138.5959,139.365,21750044,33.0242640123,33.1261761232,32.8479086596,33.030189135,87000176,0.0,1.0
AAPL,2017-03-07 00:00:00+00:00,139.52,139.98,138.79,139.06,17446297,33.0669248959,33.175947154,32.8939113124,32.9579026378,69785188,0.0,1.0
AAPL,2017-03-08 00:00:00+00:00,139.0,139.8,138.82,138.95,18707236,32.9436823433,33.1332862704,32.9010214597,32.9318320978,74828944,0.0,1.0
AAPL,2017-03-09 00:00:00+00:00,138.68,138.79,137.05,138.74,22155904,32.8678407724,32.8939113124,32.4815227708,32.882061067,88623616,0.0,1.0
AAPL,2017-03-10 00:00:00+00:00,139.14,139.3571,138.64,139.25,19612801,32.9768630305,33.0283167963,32.8583605761,33.0029335705,78451204,0.0,1.0
AAPL,2017-03-13 00:00:00+00:00,139.2,139.43,138.82,138.85,17421717,32.9910833251,33.0455944541,32.9010214597,32.9081316069,69686868,0.0,1.0
AAPL,2017-03-14 00:00:00+00:00,138.99,139.65,138.84,139.3,15309065,32.9413122942,33.0977355341,32.9057615578,33.014783816,61236260,0.0,1.0
AAPL,2017-03-15 00:00:00+00:00,140.46,140.7501,139.025,139.41,25691774,33.2897095103,33.3584646344,32.949607466,33.0408543559,102767096,0.0,1.0
AAPL,2017-03-16 00:00:00+00:00,140.69,141.02,140.26,140.72,19231998,33.3442206394,33.4224322593,33.2423085286,33.3513307867,76927992,0.0,1.0
AAPL,2017-03-17 00:00:00+00:00,139.99,141.0,139.89,141.0,43884952,33.1783172031,33.4176921612,33.1546167122,33.4176921612,175539808,0.0,1.0
AAPL,2017-03-20 00:00:00+00:00,141.46,141.5,140.23,140.4,21542038,33.5267144193,33.5361946156,33.2351983813,33.2754892158,86168152,0.0,1.0
AAPL,2017-03-21 00:00:00+00:00,139.84,142.8,139.73,142.11,39529912,33.1427664668,33.8443009973,33.1166959268,33.6807676101,158119648,0.0,1.0
AAPL,2017-03-22 00:00:00+00:00,141.42,141.6,139.76,139.845,25860165,33.5172342229,33.5598951065,33.1238060741,33.1439514913,103440660,0.0,1.0
AAPL,2017-03-23 00:00:00+00:00,140.92,141.5844,140.61,141.26,20346301,33.3987317685,33.55619783,33.3252602467,33.4793134375,81385204,0.0,1.0
AAPL,2017-03-24 00:00:00+00:00,140.64,141.74,140.35,141.5,22395563,33.3323703939,33.5930757938,33.2636389704,33.5361946156,89582252,0.0,1.0
AAPL,2017-03-27 00:00:00+00:00,140.88,141.22,138.62,139.39,23575094,33.3892515721,33.4698332411,32.8536204779,33.0361142578,94300376,0.0,1.0
AAPL,2017-03-28 00:00:00+00:00,143.8,144.04,140.62,140.91,33374805,34.0813059062,34.1381870844,33.3276302958,33.3963617194,133499220,0.0,1.0
AAPL,2017-03-29 00:00:00+00:00,144.12,144.49,143.19,143.68,29189955,34.1571474771,34.2448392934,33.9367329118,34.0528653171,116759820,0.0,1.0
AAPL,2017-03-30 00:00:00+00:00,143.93,144.5,143.5,144.19,21207252,34.1121165444,34.2472093425,34.0102044335,34.1737378207,84829008,0.0,1.0
AAPL,2017-03-31 00:00:00+00:00,143.66,144.27,143.01,143.72,19661651,34.048125219,34.1926982134,33.8940720281,34.0623455135,78646604,0.0,1.0
AAPL,2017-04-03 00:00:00+00:00,143.7,144.12,143.05,143.71,19985714,34.0576054153,34.1571474771,33.9035522245,34.0599754644,79942856,0.0,1.0
AAPL,2017-04-04 00:00:00+00:00,144.77,144.89,143.17,143.25,19891354,34.3112006679,34.339641257,33.9319928136,33.9509532063,79565416,0.0,1.0
AAPL,2017-04-05 00:00:00+00:00,144.02,145.46,143.81,144.22,27717854,34.1334469862,34.4747340551,34.0836759553,34.180847968,110871416,0.0,1.0
AAPL,2017-04-06 00:00:00+00:00,143.66,144.52,143.45,144.29,21149034,34.048125219,34.2519494407,33.9983541881,34.1974383116,84596136,0.0,1.0
AAPL,2017-04-07 00:00:00+00:00,143.34,144.18,143.27,143.73,16658543,33.9722836481,34.1713677716,33.9556933045,34.0647155626,66634172,0.0,1.0
AAPL,2017-04-10 00:00:00+00:00,143.17,143.8792,142.9,143.6,18933397,33.9319928136,34.100076695,33.8680014882,34.0339049244,75733588,0.0,1.0
AAPL,2017-04-11 00:00:00+00:00,141.63,143.35,140.06,142.94,30379376,33.5670052538,33.9746536972,33.1949075468,33.8774816845,121517504,0.0,1.0
AAPL,2017-04-12 00:00:00+00:00,141.8,142.15,141.01,141.6,20350000,33.6072960883,33.6902478065,33.4200622103,33.5598951065,81400000,0.0,1.0
AAPL,2017-04-13 00:00:00+00:00,141.05,142.38,141.05,141.91,17822880,33.4295424066,33.7447589355,33.4295424066,33.6333666283,71291520,0.0,1.0
AAPL,2017-04-17 00:00:00+00:00,141.83,141.88,140.87,141.48,16582094,33.6144062356,33.626256481,33.386881523,33.5314545175,66328376,0.0,1.0
AAPL,2017-04-18 00:00:00+00:00,141.2,142.04,141.11,141.41,14697544,33.465093143,33.6641772665,33.4437627012,33.5148641738,58790176,0.0,1.0
AAPL,2017-04-19 00:00:00+00:00,140.68,142.0,140.45,141.88,17328375,33.3418505903,33.6546970701,33.2873394612,33.626256481,69313500,0.0,1.0
AAPL,2017-04-20 00:00:00+00:00,142.44,142.92,141.16,141.22,23319562,33.75897923,33.8727415863,33.4556129466,33.4698332411,93278248,0.0,1.0
AAPL,2017-04-21 00:00:00+00:00,142.27,142.68,141.85,142.44,17320928,33.7186883955,33.8158604082,33.6191463338,33.75897923,69283712,0.0,1.0
AAPL,2017-04-24 00:00:00+00:00,143.64,143.95,143.18,143.5,17116599,34.0433851208,34.1168566426,33.9343628627,34.0102044335,68466396,0.0,1.0
AAPL,2017-04-25 00:00:00+00:00,144.53,144.9,143.87,143.91,18216472,34.2543194897,34.3420113061,34.0978962498,34.1073764462,72865888,0.0,1.0
AAPL,2017-04-26 00:00:00+00:00,143.68,144.6,143.3762,144.47,19614287,34.0528653171,34.2709098334,33.9808632258,34.2400991952,78457148,0.0,1.0
AAPL,2017-04-27 00:00:00+00:00,143.79,144.16,143.31,143.9225,13948980,34.0789358571,34.1666276734,33.9651735008,34.1103390076,55795920,0.0,1.0
AAPL,2017-04-28 00:00:00+00:00,143.65,144.3,143.27,144.09,20247187,34.0457551699,34.1998083607,33.9556933045,34.1500373298,80988748,0.0,1.0
AAPL,2017-05-01 00:00:00+00:00,146.58,147.2,144.96,145.1,32818760,34.7401795531,34.8871225966,34.3562316006,34.3894122878,131275040,0.0,1.0
AAPL,2017-05-02 00:00:00+00:00,147.51,148.09,146.84,147.54,39752670,34.9605941184,35.0980569656,34.8018008294,34.9677042657,159010680,0.0,1.0
AAPL,2017-05-03 00:00:00+00:00,147.06,147.49,144.27,145.59,45142806,34.8539419094,34.9558540202,34.1926982134,34.5055446932,180571224,0.0,1.0
AAPL,2017-05-04 00:00:00+00:00,146.53,147.14,145.81,146.52,23275690,34.7283293076,34.8729023021,34.5576857732,34.7259592585,93102760,0.0,1.0
AAPL,2017-05-05 00:00:00+00:00,148.96,148.98,146.76,146.76,26787359,35.3042512364,35.3089913345,34.7828404367,34.7828404367,107149436,0.0,1.0
AAPL,2017-05-08 00:00:00+00:00,153.01,153.7,149.03,149.03,48339210,36.2641211176,36.4276545048,35.32084158,35.32084158,193356840,0.0,1.0
AAPL,2017-05-09 00:00:00+00:00,153.99,154.88,153.45,153.87,35942435,36.4963859284,36.7073202973,36.3684032775,36.4679453393,143769740,0.0,1.0
AAPL,2017-05-10 00:00:00+00:00,153.26,153.94,152.11,153.63,25670456,36.3233723448,36.4845356829,36.0508166995,36.4110641611,102681824,0.0,1.0
AAPL,2017-05-11 00:00:00+00:00,153.95,154.07,152.31,152.45,25596687,36.6362188246,36.6647757994,36.2459401701,36.2792566406,102386748,0.63,1.0
AAPL,2017-05-12 00:00:00+00:00,156.1,156.42,154.67,154.7,32221756,37.1478646218,37.2240165544,36.807560673,36.8146999167,128887024,0.0,1.0
AAPL,2017-05-15 00:00:00+00:00,155.7,156.65,155.05,156.01,25700983,37.052674706,37.278750756,36.897991093,37.1264468908,102803932,0.0,1.0
AAPL,2017-05-16 00:00:00+00:00,155.47,156.06,154.72,155.94,19904679,36.9979405045,37.1383456302,36.8194594125,37.1097886555,79618716,0.0,1.0
AAPL,2017-05-17 00:00:00+00:00,150.25,154.57,149.71,153.6,49482818,35.7557121039,36.783763194,35.6272057177,36.5529276484,197931272,0.0,1.0
AAPL,2017-05-18 00:00:00+00:00,152.54,153.34,151.13,151.27,33159664,36.3006743716,36.4910542031,35.9651299186,35.9984463891,132638656,0.0,1.0
AAPL,2017-05-19 00:00:00+00:00,153.06,153.98,152.63,153.38,26733798,36.4244212621,36.6433580683,36.3220921027,36.5005731947,106935192,0.0,1.0
AAPL,2017-05-22 00:00:00+00:00,153.99,154.58,152.91,154.0,22340069,36.6457378162,36.7861429419,36.3887250437,36.6481175641,89360276,0.0,1.0
AAPL,2017-05-23 00:00:00+00:00,153.8,154.9,153.31,154.9,19430358,36.6005226062,36.8622948745,36.4839149594,36.8622948745,77721432,0.0,1.0
AAPL,2017-05-24 00:00:00+00:00,153.34,154.17,152.67,153.84,19118319,36.4910542031,36.6885732783,36.3316110942,36.6100415978,76473276,0.0,1.0
AAPL,2017-05-25 00:00:00+00:00,153.87,154.35,153.03,153.73,19044463,36.6171808415,36.7314087404,36.4172820184,36.583864371,76177852,0.0,1.0
AAPL,2017-05-26 00:00:00+00:00,153.61,154.24,153.31,154.0,21632202,36.5553073962,36.7052315136,36.4839149594,36.6481175641,86528808,0.0,1.0
AAPL,2017-05-30 00:00:00+00:00,153.67,154.43,153.33,153.42,20034934,36.5695858836,36.7504467235,36.4886744552,36.5100921863,80139736,0.0,1.0
AAPL,2017-05-31 00:00:00+00:00,152.76,154.17,152.38,153.97,23162873,36.3530288253,36.6885732783,36.2625984053,36.6409783204,92651492,0.0,1.0
AAPL,2017-06-01 00:00:00+00:00,153.18,153.33,152.22,153.17,16180143,36.4529782368,36.4886744552,36.224522439,36.4505984889,64720572,0.0,1.0
AAPL,2017-06-02 00:00:00+00:00,155.45,155.45,152.89,153.58,27285861,36.9931810087,36.9931810087,36.3839655479,36.5481681526,109143444,0.0,1.0
AAPL,2017-06-05 00:00:00+00:00,153.93,154.45,153.46,154.34,24803858,36.6314593288,36.7552062193,36.5196111778,36.7290289925,99215432,0.0,1.0
AAPL,2017-06-06 00:00:00+00:00,154.45,155.81,153.78,153.9,26249630,36.7552062193,37.0788519329,36.5957631104,36.6243200852,104998520,0.0,1.0
AAPL,2017-06-07 00:00:00+00:00,155.37,155.98,154.48,155.02,20678772,36.9741430256,37.1193076471,36.762345463,36.8908518493,82715088,0.0,1.0
AAPL,2017-06-08 00:00:00+00:00,154.99,155.54,154.4,155.25,20771367,36.8837126056,37.0145987397,36.7433074799,36.9455860508,83085468,0.0,1.0
AAPL,2017-06-09 00:00:00+00:00,148.98,155.19,146.02,155.19,64882700,35.4534841214,36.9313075635,34.7490787449,36.9313075635,259530800,0.0,1.0
AAPL,2017-06-12 00:00:00+00:00,145.42,146.09,142.51,145.74,71563614,34.6062938712,34.7657369801,33.9137872342,34.6824458038,286254456,0.0,1.0
AAPL,2017-06-13 00:00:00+00:00,146.59,147.45,145.15,147.16,33749154,34.8847243748,35.0893826937,34.5420406781,35.0203700048,134996616,0.0,1.0
AAPL,2017-06-14 00:00:00+00:00,145.16,147.5,143.84,147.5,31224203,34.544420426,35.1012814332,34.230293704,35.1012814332,124896812,0.0,1.0
AAPL,2017-06-15 00:00:00+00:00,144.29,144.4798,142.21,143.32,31348832,34.3373823593,34.3825499743,33.8423947973,34.1065468136,125395328,0.0,1.0
AAPL,2017-06-16 00:00:00+00:00,142.27,144.5,142.2,143.78,49180748,33.8566732847,34.387357065,33.8400150495,34.2160152167,196722992,0.0,1.0
AAPL,2017-06-19 00:00:00+00:00,146.34,146.74,143.66,143.66,31449132,34.8252306775,34.9204205932,34.1874582419,34.1874582419,125796528,0.0,1.0
AAPL,2017-06-20 00:00:00+00:00,145.01,146.87,144.94,146.87,24572170,34.5087242076,34.9513573158,34.4920659723,34.9513573158,98288680,0.0,1.0
AAPL,2017-06-21 00:00:00+00:00,145.87,146.0693,144.61,145.52,21064679,34.7133825265,34.760810902,34.4135342919,34.6300913502,84258716,0.0,1.0
AAPL,2017-06-22 00:00:00+00:00,145.63,146.7,145.1199,145.77,18673365,34.656268577,34.9109016016,34.534877637,34.6895850475,74693460,0.0,1.0
AAPL,2017-06-23 00:00:00+00:00,146.28,147.16,145.11,145.13,25997976,34.8109521901,35.0203700048,34.5325216865,34.5372811823,103991904,0.0,1.0
AAPL,2017-06-26 00:00:00+00:00,145.82,148.28,145.38,147.17,25524661,34.701483787,35.2869017689,34.5967748797,35.0227497527,102098644,0.0,1.0
AAPL,2017-06-27 00:00:00+00:00,143.73,146.16,143.62,145.01,24423643,34.2041164772,34.7823952154,34.1779392504,34.5087242076,97694572,0.0,1.0
AAPL,2017-06-28 00:00:00+00:00,145.83,146.11,143.1601,144.49,21915939,34.7038635349,34.7704964759,34.0684946447,34.3849773171,87663756,0.0,1.0
AAPL,2017-06-29 00:00:00+00:00,143.68,145.13,142.28,144.71,31116980,34.1922177377,34.5372811823,33.8590530326,34.4373317708,124467920,0.0,1.0
AAPL,2017-06-30 00:00:00+00:00,144.02,144.96,143.78,144.45,22328979,34.2731291661,34.4968254681,34.2160152167,34.3754583256,89315916,0.0,1.0
AAPL,2017-07-03 00:00:00+00:00,143.5,145.3,143.1,144.88,14258300,34.1493822756,34.5777368965,34.0541923599,34.477787485,57033200,0.0,1.0
AAPL,2017-07-05 00:00:00+00:00,144.09,144.79,142.7237,143.69,20758795,34.2897874014,34.4563697539,33.9646424466,34.1945974856,83035180,0.0,1.0
AAPL,2017-07-06 00:00:00+00:00,142.73,143.5,142.41,143.02,23374374,33.9661416878,34.1493822756,33.8899897552,34.0351543767,93497496,0.0,1.0
AAPL,2017-07-07 00:00:00+00:00,144.18,144.75,142.9,142.9,18505351,34.3112051324,34.4468507624,34.006597402,34.006597402,74021404,0.0,1.0
AAPL,2017-07-10 00:00:00+00:00,145.06,145.95,143.37,144.11,21030466,34.5206229471,34.7324205096,34.118445553,34.2945468972,84121864,0.0,1.0
AAPL,2017-07-11 00:00:00+00:00,145.53,145.85,144.38,144.73,18311156,34.6324710981,34.7086230307,34.3588000903,34.4420912666,73244624,0.0,1.0
AAPL,2017-07-12 00:00:00+00:00,145.74,146.18,144.82,145.87,23617964,34.6824458038,34.7871547112,34.4635089976,34.7133825265,94471856,0.0,1.0
AAPL,2017-07-13 00:00:00+00:00,147.77,148.49,145.44,145.5,24922788,35.1655346263,35.3368764746,34.611053367,34.6253318544,99691152,0.0,1.0
AAPL,2017-07-14 00:00:00+00:00,149.04,149.33,147.33,147.97,19961788,35.4677626088,35.5367752977,35.060825719,35.2131295842,79847152,0.0,1.0
AAPL,2017-07-17 00:00:00+00:00,149.56,150.9,148.57,148.82,23243713,35.5915094993,35.910395717,35.3559144578,35.4154081551,92974852,0.0,1.0
AAPL,2017-07-18 00:00:00+00:00,150.08,150.13,148.67,149.2,17713795,35.7152563897,35.7271551292,35.3797119367,35.5058385751,70855180,0.0,1.0
AAPL,2017-07-19 00:00:00+00:00,151.02,151.42,149.95,150.48,20615419,35.9389526918,36.0341426075,35.6843196671,35.8104463055,82461676,0.0,1.0
AAPL,2017-07-20 00:00:00+00:00,150.34,151.74,150.19,151.5,17053326,35.777129835,36.1102945401,35.7414336166,36.0531805907,68213304,0.0,1.0
AAPL,2017-07-21 00:00:00+00:00,150.27,150.44,148.88,149.99,24671002,35.7604715997,35.8009273139,35.4296866425,35.6938386587,98684008,0.0,1.0
AAPL,2017-07-24 00:00:00+00:00,152.09,152.44,149.9,150.58,21122730,36.1935857164,36.2768768927,35.6724209277,35.8342437844,84490920,0.0,1.0
AAPL,2017-07-25 00:00:00+00:00,152.74,153.84,151.8,151.8,18612649,36.3482693295,36.6100415978,36.1245730275,36.1245730275,74450596,0.0,1.0
AAPL,2017-07-26 00:00:00+00:00,153.46,153.93,153.06,153.35,15172136,36.5196111778,36.6314593288,36.4244212621,36.493433951,60688544,0.0,1.0
AAPL,2017-07-27 00:00:00+00:00,150.56,153.99,147.3,153.75,32175875,35.8294842886,36.6457378162,35.0536864753,36.5886238668,128703500,0.0,1.0
AAPL,2017-07-28 00:00:00+00:00,149.5,150.23,149.19,149.89,16832947,35.5772310119,35.7509526082,35.5034588272,35.6700411798,67331788,0.0,1.0
AAPL,2017-07-31 00:00:00+00:00,148.73,150.33,148.13,149.9,19422655,35.3939904241,35.7747500871,35.2512055505,35.6724209277,77690620,0.0,1.0
AAPL,2017-08-01 00:00:00+00:00,150.05,150.22,148.41,149.1,24725526,35.7081171461,35.7485728603,35.3178384915,35.4820410962,98902104,0.0,1.0
AAPL,2017-08-02 00:00:00+00:00,157.14,159.75,156.16,159.28,69222793,37.3953584027,38.016472603,37.1621431092,37.904624452,276891172,0.0,1.0
AAPL,2017-08-03 00:00:00+00:00,155.57,157.21,155.02,157.05,26000738,37.0217379834,37.412016638,36.8908518493,37.3739406717,104002952,0.0,1.0
AAPL,2017-08-04 00:00:00+00:00,156.39,157.4,155.69,156.07,20349532,37.2168773107,37.457231848,37.0502949582,37.1407253781,81398128,0.0,1.0
AAPL,2017-08-07 00:00:00+00:00,158.81,158.92,156.6701,157.06,21870321,37.792776301,37.8189535278,37.2835340492,37.3763204196,87481284,0.0,1.0
AAPL,2017-08-08 00:00:00+00:00,160.08,161.83,158.27,158.6,35775675,38.0950042835,38.5114601649,37.6642699147,37.7428015952,143102700,0.0,1.0
AAPL,2017-08-09 00:00:00+00:00,161.059998,161.27,159.11,159.26,25640394,38.3282191012,38.3781942829,37.8641687378,37.8998649562,102561576,0.0,1.0
AAPL,2017-08-10 00:00:00+00:00,155.32,160.0,154.63,159.9,39081017,37.1121684034,38.2304078325,36.9472997696,38.2065138276,156324068,0.63,1.0
AAPL,2017-08-11 00:00:00+00:00,157.48,158.5728,156.07,156.6,25943187,37.6282789091,37.8893925946,37.2913734401,37.418011666,103772748,0.0,1.0
AAPL,2017-08-14 00:00:00+00:00,159.85,160.21,158.75,159.32,21754810,38.1945668251,38.2805852428,37.9317327713,38.0679285992,87019240,0.0,1.0
AAPL,2017-08-15 00:00:00+00:00,161.6,162.195,160.14,160.66,27936774,38.6127119108,38.7548812399,38.2638594393,38.3881082648,111747096,0.0,1.0
AAPL,2017-08-16 00:00:00+00:00,160.95,162.51,160.15,161.94,27321761,38.457400879,38.8301473554,38.2662488398,38.6939515275,109287044,0.0,1.0
AAPL,2017-08-17 00:00:00+00:00,157.86,160.71,157.84,160.52,26925694,37.7190761277,38.4000552672,37.7142973268,38.3546566579,107702776,0.0,1.0
AAPL,2017-08-18 00:00:00+00:00,157.5,159.5,156.72,157.86,27012525,37.6330577101,38.110937808,37.4466844719,37.7190761277,108050100,0.0,1.0
AAPL,2017-08-21 00:00:00+00:00,157.21,157.89,155.1101,157.5,26145653,37.5637650959,37.7262443292,37.0620148871,37.6330577101,104582612,0.0,1.0
AAPL,2017-08-22 00:00:00+00:00,159.78,160.0,158.02,158.23,21297812,38.1778410217,38.2304078325,37.7573065356,37.8074839458,85191248,0.0,1.0
AAPL,2017-08-23 00:00:00+00:00,159.98,160.47,158.88,159.07,19198189,38.2256290315,38.3427096555,37.9627949777,38.008193587,76792756,0.0,1.0
AAPL,2017-08-24 00:00:00+00:00,159.27,160.74,158.55,160.43,19029621,38.0559815968,38.4072234687,37.8839447615,38.3331520535,76118484,0.0,1.0
AAPL,2017-08-25 00:00:00+00:00,159.86,160.56,159.27,159.65,25015218,38.1969562256,38.3642142599,38.0559815968,38.1467788154,100060872,0.0,1.0
AAPL,2017-08-28 00:00:00+00:00,161.47,162.0,159.93,160.14,25279674,38.5816497045,38.7082879304,38.2136820291,38.2638594393,101118696,0.0,1.0
AAPL,2017-08-29 00:00:00+00:00,162.91,163.12,160.0,160.1,29307862,38.9257233749,38.9759007852,38.2304078325,38.2543018374,117231448,0.0,1.0
AAPL,2017-08-30 00:00:00+00:00,163.35,163.89,162.61,163.8,26973946,39.0308569965,39.1598846229,38.8540413603,39.1383800185,107895784,0.0,1.0
AAPL,2017-08-31 00:00:00+00:00,164.0,164.52,163.48,163.64,26412439,39.1861680283,39.3104168538,39.0619192028,39.1001496107,105649756,0.0,1.0
AAPL,2017-09-01 00:00:00+00:00,164.05,164.94,163.63,164.8,16508568,39.1981150308,39.4107716743,39.0977602102,39.3773200675,66034272,0.0,1.0
AAPL,2017-09-05 00:00:00+00:00,162.08,164.25,160.56,163.75,29317054,38.7274031343,39.2459030405,38.3642142599,39.1264330161,117268216,0.0,1.0
AAPL,2017-09-06 00:00:00+00:00,161.91,162.99,160.52,162.71,21179047,38.686783326,38.9448385789,38.3546566579,38.8779353652,84716188,0.0,1.0
AAPL,2017-09-07 00:00:00+00:00,161.26,162.24,160.36,162.09,21722995,38.5314722942,38.7656335421,38.3164262501,38.7297925348,86891980,0.0,1.0
AAPL,2017-09-08 00:00:00+00:00,158.63,161.15,158.53,160.86,28183159,37.9030599654,38.5051888888,37.8791659605,38.4358962746,112732636,0.0,1.0
AAPL,2017-09-11 00:00:00+00:00,161.5,162.05,159.89,160.5,31028926,38.5888179059,38.7202349328,38.2041244271,38.349877857,124115704,0.0,1.0
AAPL,2017-09-12 00:00:00+00:00,160.86,163.96,158.77,162.61,71139119,38.4358962746,39.1766104263,37.9365115723,38.8540413603,284556476,0.0,1.0
AAPL,2017-09-13 00:00:00+00:00,159.65,159.96,157.91,159.87,44393752,38.1467788154,38.2208502305,37.7310231302,38.1993456261,177575008,0.0,1.0
AAPL,2017-09-14 00:00:00+00:00,158.28,159.4,158.09,158.99,23073646,37.8194309483,38.0870438031,37.774032339,37.989078383,92294584,0.0,1.0
AAPL,2017-09-15 00:00:00+00:00,159.88,160.97,158.0,158.47,48203642,38.2017350266,38.46217968,37.7525277346,37.8648295576,192814568,0.0,1.0
AAPL,2017-09-18 00:00:00+00:00,158.67,160.5,157.995,160.11,27939718,37.9126175674,38.349877857,37.7513330343,38.2566912379,111758872,0.0,1.0
AAPL,2017-09-19 00:00:00+00:00,158.73,159.77,158.44,159.51,20347352,37.9269539703,38.1754516212,37.8576613561,38.1133272085,81389408,0.0,1.0
AAPL,2017-09-20 00:00:00+00:00,156.07,158.26,153.83,157.9,51693239,37.2913734401,37.8146521473,36.7561477304,37.7286337297,206772956,0.0,1.0
AAPL,2017-09-21 00:00:00+00:00,153.39,155.8,152.75,155.8,36643382,36.6510141089,37.2268596269,36.4980924776,37.2268596269,146573528,0.0,1.0
AAPL,2017-09-22 00:00:00+00:00,151.89,152.27,150.56,152.02,46114424,36.2926040355,36.3834012541,35.9748137704,36.3236662418,184457696,0.0,1.0
AAPL,2017-09-25 00:00:00+00:00,150.55,151.83,149.16,149.99,43922334,35.9724243699,36.2782676325,35.6402977018,35.8386179425,175689336,0.0,1.0
AAPL,2017-09-26 00:00:00+00:00,153.14,153.92,151.69,151.78,35470985,36.5912790967,36.7776523349,36.2448160257,36.2663206301,141883940,0.0,1.0
AAPL,2017-09-27 00:00:00+00:00,154.23,154.7189,153.54,153.8,24959552,36.85172375,36.96854154,36.6868551163,36.748979529,99838208,0.0,1.0
AAPL,2017-09-28 00:00:00+00:00,153.28,154.28,152.7,153.89,21896592,36.6247307035,36.8636707525,36.4861454751,36.7704841334,87586368,0.0,1.0
AAPL,2017-09-29 00:00:00+00:00,154.12,154.13,152.0,153.21,25856530,36.8254403446,36.8278297451,36.3188874409,36.6080049001,103426120,0.0,1.0
AAPL,2017-10-02 00:00:00+00:00,153.81,154.45,152.72,154.26,18524860,36.7513689295,36.9042905608,36.4909242761,36.8588919515,74099440,0.0,1.0
AAPL,2017-10-03 00:00:00+00:00,154.48,155.09,153.91,154.01,16146388,36.9114587623,37.0572121921,36.7752629344,36.7991569393,64585552,0.0,1.0
AAPL,2017-10-04 00:00:00+00:00,153.48,153.86,152.46,153.63,19844177,36.6725187133,36.7633159319,36.4287998634,36.7083597207,79376708,0.0,1.0
AAPL,2017-10-05 00:00:00+00:00,155.39,155.44,154.05,154.18,21032800,37.1288942068,37.1408412093,36.8087145412,36.8397767476,84131200,0.0,1.0
AAPL,2017-10-06 00:00:00+00:00,155.3,155.49,154.56,154.97,16423749,37.1073896024,37.1527882117,36.9305739662,37.0285393863,65694996,0.0,1.0
AAPL,2017-10-09 00:00:00+00:00,155.84,156.73,155.485,155.81,16200129,37.2364172288,37.4490738724,37.1515935115,37.2292490274,64800516,0.0,1.0
AAPL,2017-10-10 00:00:00+00:00,155.9,158.0,155.1,156.055,15456331,37.2507536318,37.7525277346,37.0596015926,37.2877893394,61825324,0.0,1.0
AAPL,2017-10-11 00:00:00+00:00,156.55,156.98,155.75,155.97,16607693,37.4060646636,37.5088088847,37.2149126244,37.2674794352,66430772,0.0,1.0
AAPL,2017-10-12 00:00:00+00:00,156.0,157.37,155.7299,156.35,16045720,37.2746476367,37.6019955037,37.2101099295,37.3582766538,64182880,0.0,1.0
AAPL,2017-10-13 00:00:00+00:00,156.99,157.28,156.41,156.73,16287608,37.5111982851,37.5804908993,37.3726130567,37.4490738724,65150432,0.0,1.0
AAPL,2017-10-16 00:00:00+00:00,159.88,160.0,157.65,157.9,23894630,38.2017350266,38.2304078325,37.6688987175,37.7286337297,95578520,0.0,1.0
AAPL,2017-10-17 00:00:00+00:00,160.47,160.87,159.23,159.78,18816438,38.3427096555,38.4382856751,38.0464239948,38.1778410217,75265752,0.0,1.0
AAPL,2017-10-18 00:00:00+00:00,159.76,160.71,159.6,160.42,16158659,38.1730622207,38.4000552672,38.1348318129,38.3307626531,64634636,0.0,1.0
AAPL,2017-10-19 00:00:00+00:00,155.98,157.08,155.02,156.75,42111326,37.2698688357,37.5327028895,37.0404863887,37.4538526734,168445304,0.0,1.0
AAPL,2017-10-20 00:00:00+00:00,156.25,157.75,155.96,156.61,23612246,37.3343826489,37.6927927223,37.2650900347,37.4204010665,94448984,0.0,1.0
AAPL,2017-10-23 00:00:00+00:00,156.17,157.69,155.5,156.89,21654461,37.315267445,37.6784563194,37.1551776122,37.4873042802,86617844,0.0,1.0
AAPL,2017-10-24 00:00:00+00:00,157.1,157.42,156.2,156.29,17137731,37.5374816905,37.6139425062,37.3224356465,37.3439402509,68550924,0.0,1.0
AAPL,2017-10-25 00:00:00+00:00,156.41,157.55,155.27,156.91,20126554,37.3726130567,37.6450047126,37.1002214009,37.4920830812,80506216,0.0,1.0
AAPL,2017-10-26 00:00:00+00:00,157.41,157.8295,156.78,157.23,16751691,37.6115531057,37.7117884562,37.4610208749,37.5685438969,67006764,0.0,1.0
AAPL,2017-10-27 00:00:00+00:00,163.05,163.6,158.7,159.29,43904150,38.9591749818,39.0905920087,37.9197857689,38.0607603977,175616600,0.0,1.0
AAPL,2017-10-30 00:00:00+00:00,166.72,168.07,163.72,163.89,43923292,39.8360849615,40.1586540275,39.1192648146,39.1598846229,175693168,0.0,1.0
AAPL,2017-10-31 00:00:00+00:00,169.04,169.6499,166.94,167.9,35474672,40.390425875,40.5361554109,39.8886517722,40.1180342192,141898688,0.0,1.0
AAPL,2017-11-01 00:00:00+00:00,166.89,169.94,165.61,169.87,33100847,39.8767047698,40.6054719191,39.5708615071,40.5887461157,132403388,0.0,1.0
